function_ID,run_ID,dim,best_fitness,time_period,communication_percentage,total_FEs,node_num,total_pop_size,interval,migration_size,buffer_capacity,migration_topology,buffer_manage,EA_parameters
26,4,50,302.441,106.692,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,12,30,181.939,28.4635,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,11,30,140,35.9171,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,5,50,1617.03,31.5909,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,2,50,1559.24,427.122,0,50000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,9,30,184.68,52.0747,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,10,50,1653.01,52.4482,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,14,30,688.116,61.6791,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,4,50,298.72,148.31,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,2,50,315.786,297.481,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,13,30,240.849,31.1424,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,12,30,146.687,34.4812,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,4,30,836.355,145.046,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,1,50,337.69,597.498,0,50000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,10,30,784.966,125.088,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,6,30,119.487,97.8739,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,6,50,1779.22,42.3701,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,8,50,1601.1,69.6145,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,11,50,1602.15,52.5649,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,14,30,160.596,28.6186,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,10,30,122.35,53.9207,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,5,30,173.745,196.102,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,3,50,269.799,95.9951,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,13,30,131.32,35.7429,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,3,50,1826.29,106.116,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,15,30,798.968,62.5098,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,7,50,1617.03,32.3818,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,15,30,235.567,32.4646,0,30000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,5,50,295.481,96.3863,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,3,50,1974,213.65,0,50000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,12,50,1603.9,52.5257,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,14,30,237.111,41.8559,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,8,50,1537.24,33.8573,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,5,30,694.882,62.3927,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,7,30,248.071,97.9191,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,9,50,1526.38,75.113,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,5,50,261.201,148.387,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,4,50,286.751,87.2784,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,13,50,1496.16,52.7079,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,11,30,700.845,127.268,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,15,30,174.82,39.4516,0,30000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,4,50,1824.36,105.342,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,9,50,1617.03,40.009,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,11,30,158.249,118.473,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,10,50,1848.86,46.9759,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,14,50,1700.65,52.4606,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,3,30,230.254,392.035,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,8,30,237.381,97.9106,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,6,50,297.801,94.5689,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,10,50,1410.26,38.5201,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,6,30,237.175,195.652,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,5,50,291.797,81.1319,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,15,50,1586.93,52.5216,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,6,30,777.316,128.633,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,12,30,595.751,124.179,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,11,50,1746.54,64.6447,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,5,50,1590.73,106.205,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,11,50,1465.17,37.6537,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,6,50,310.028,148.519,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,3,50,268.155,297.594,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,4,50,1508.72,212.454,0,50000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,9,30,166.867,98.148,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,12,50,1220.94,33.4778,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,7,30,659.879,77.1306,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,7,50,341.833,95.7048,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,12,50,1506.4,68.7587,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,2,50,319.696,385.002,0,50000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,6,50,354.609,103.846,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,13,50,1869.63,40.386,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,6,50,1805.9,105.716,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,13,30,862.052,124.839,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,3,50,1699.28,431.499,0,50000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,10,30,200.933,98.0688,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,7,30,119.298,196.107,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,14,50,1845.83,38.3141,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,7,50,294.198,148.238,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,8,30,772.611,91.2561,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,13,50,1516.64,68.8956,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,12,30,123.526,115.405,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,7,50,318.954,88.9407,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,15,50,1593.38,32.9857,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,8,50,285.55,97.8406,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,7,50,1741.76,105.781,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,11,30,119.487,97.9118,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,14,30,906.107,125.224,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,5,50,1900.72,212.452,0,50000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,1,50,336.199,1190.46,0,50000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,14,50,1519.06,84.4332,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,8,50,305.621,84.8952,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,8,50,298.72,148.357,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,2,50,1940.76,562.465,0,50000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,4,50,302.656,297.535,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,4,30,225.845,392.403,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,8,50,1669.03,105.817,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,12,30,220.42,97.7715,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,9,50,290.767,95.4756,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,2,50,298.492,596.726,0,50000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,13,30,227.507,134.972,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,8,30,228.738,195.638,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,15,30,828.246,126.194,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,9,30,865.907,85.1691,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,9,50,286.751,75.8228,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,15,50,1807.89,70.5844,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,13,30,177.492,97.9529,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,9,50,1405.7,105.773,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,3,50,279.313,330.626,0,50000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,9,50,315.837,148.413,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,14,30,158.249,72.5935,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,10,50,309.954,97.3554,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,6,50,1366.16,212.456,0,50000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,10,50,347.763,81.1335,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,14,30,224.343,98.0441,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,9,30,193.844,196.118,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,10,50,1751.8,105.807,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,4,50,1622.71,426.655,0,50000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,15,30,156.312,105.159,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,10,30,865.907,114.035,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,11,50,309.381,100.541,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,10,50,329.878,148.427,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,5,50,337.457,297.602,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,11,50,319.078,110.274,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,15,30,226.441,98.1115,0,30000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,11,50,1846.11,105.776,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,4,50,322.06,212.223,0,50000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,7,50,1465.91,213.642,0,50000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,5,30,246.055,392.763,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,11,30,819.787,122.041,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,12,50,311.395,99.7328,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,10,30,207.665,195.652,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,12,50,341.385,97.4923,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,11,50,320.044,148.279,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,12,50,1806.93,105.81,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,3,50,1459.02,463.476,0,50000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,13,50,286.751,68.607,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,5,50,295.104,138.709,0,50000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,13,50,304.633,97.8907,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,13,50,1600.39,105.773,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,12,30,611.925,177.899,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,12,50,314.002,148.318,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,14,50,330.714,77.3772,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,6,50,304.548,297.551,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,8,50,1974,212.462,0,50000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,11,30,233.05,196.125,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,3,50,308.609,596.713,0,50000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,6,50,297.234,125.211,0,50000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,14,50,302.307,95.1266,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,14,50,1887.31,105.827,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,15,50,323.467,78.259,0,50000000,256,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,5,50,1756.12,427.239,0,50000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,13,30,541.974,91.3225,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,13,50,324.636,148.328,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,7,50,307.578,113.416,0,50000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,6,30,229.475,393.251,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,15,50,1702.71,105.774,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,15,50,263.369,94.6731,0,50000000,128,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,12,30,220.198,195.737,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,9,50,1459.95,212.453,0,50000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,14,50,309.245,148.487,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,7,50,302.656,297.564,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,14,30,868.299,158.526,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,8,50,319.696,134.768,0,50000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,15,30,832.593,36.6952,0,30000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,13,30,211.226,196.117,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,15,50,324.636,148.336,0,50000000,64,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,10,50,1476.2,212.474,0,50000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,4,50,1674.02,356.655,0,50000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,2,50,301.545,1195.05,0,50000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,6,50,1686.16,426.69,0,50000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,7,30,118.68,391.724,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,9,50,269.736,243.162,0,50000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,8,50,318.729,298.232,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,14,30,187.219,195.664,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,4,50,327.784,597.724,0,50000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,11,50,1507.91,213.63,0,50000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,15,30,232.337,196.106,0,30000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,5,50,1736.19,348.735,0,50000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,12,50,1871.46,212.439,0,50000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,9,50,318.183,297.56,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,8,30,226.814,394.041,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,7,50,1713.56,431.807,0,50000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,10,50,322.06,351.708,0,50000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,13,50,1366.16,212.458,0,50000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,10,50,321.767,298.235,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,5,50,306.212,597.703,0,50000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,11,50,310.966,227.996,0,50000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,9,30,199.467,392.446,0,30000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,14,50,1917,212.452,0,50000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,6,50,1781.78,390.329,0,50000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,11,50,329.621,297.561,0,50000000,32,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,12,50,317.584,210.237,0,50000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
23,15,50,1763.65,213.645,0,50000000,16,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,3,50,312.855,1191.16,0,50000000,8,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,13,50,298.663,251.652,0,50000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
26,14,50,322.06,214.843,0,50000000,512,8192,50,2,80,lattice,online,CR/MR/Pool=0.8/0.2/2_tournament
